brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
69409.0,for_sale,750000.0,,,200.0,603703.0,Karnack,Texas,75661.0,,
20164.0,for_sale,125000.0,,,0.22,733329.0,Hilton Head Island,South Carolina,29926.0,,2019-03-26
33714.0,for_sale,192270.0,,,11.31,65211.0,Gatesville,Texas,76528.0,,
57627.0,sold,350000.0,6.0,4.0,0.07,1716639.0,Providence,Rhode Island,2908.0,3012.0,2021-12-01
59258.0,for_sale,79500.0,2.0,1.0,,155611.0,Rochelle,Illinois,61068.0,1064.0,2018-09-20
53016.0,for_sale,300000.0,,,1.67,752350.0,Signal Mountain,Tennessee,37377.0,,2005-10-26
54452.0,for_sale,159900.0,3.0,2.0,0.88,1516395.0,New Waverly,Texas,77358.0,1346.0,2017-10-05
29034.0,for_sale,445000.0,,1.0,,469958.0,New York City,New York,10016.0,,2022-03-01
78215.0,sold,425000.0,3.0,2.0,0.19,451400.0,Lacey,Washington,98503.0,1172.0,2022-04-28
96536.0,sold,459900.0,8.0,3.0,,243554.0,Whitewater,Wisconsin,53190.0,,2022-03-04
1633.0,sold,319000.0,4.0,3.0,0.8,1272047.0,Aiken,South Carolina,29803.0,2237.0,2022-04-21
66703.0,for_sale,39000.0,,,1.01,967540.0,Surprise,Arizona,85387.0,,
53150.0,sold,610000.0,4.0,4.0,0.61,1798771.0,Canton,Georgia,30115.0,3311.0,2022-04-22
85933.0,for_sale,360900.0,2.0,2.0,,213454.0,Canandaigua,New York,14424.0,1555.0,
52806.0,for_sale,725000.0,6.0,5.0,1.0,1305282.0,Suwanee,Georgia,30024.0,,2017-10-24
108775.0,for_sale,27750.0,,,0.34,1934937.0,Osseo,Wisconsin,54758.0,,
58478.0,for_sale,299000.0,2.0,3.0,,1291911.0,Coconut Creek,Florida,33063.0,1355.0,
10647.0,sold,152000.0,4.0,2.0,0.16,1556248.0,Greenville,Pennsylvania,16125.0,,2021-12-01
23592.0,sold,1625000.0,1.0,1.0,,1033813.0,New York City,New York,10011.0,1300.0,2022-01-24
70320.0,for_sale,1097995.0,3.0,2.0,0.15,1747982.0,Winter Garden,Florida,34787.0,2077.0,
54523.0,sold,192500.0,3.0,2.0,0.06,722906.0,Wellington,Ohio,44090.0,1454.0,2022-03-08
28944.0,for_sale,349000.0,,1.0,,1568276.0,Brooklyn,New York,11226.0,,
65552.0,for_sale,635000.0,2.0,2.0,,771938.0,Denver,Colorado,80223.0,1365.0,
56314.0,for_sale,699000.0,,,14.65,594957.0,Carver,Minnesota,55315.0,,
82014.0,for_sale,89900.0,2.0,1.0,0.23,1783119.0,Canastota,New York,13032.0,1204.0,2018-10-18
67441.0,for_sale,73600.0,,,1.48,1624714.0,Chesterfield,Virginia,23838.0,,
52601.0,for_sale,619900.0,4.0,4.0,0.32,1800587.0,Maple Grove,Minnesota,55311.0,3846.0,2019-08-09
52976.0,for_sale,125000.0,3.0,1.0,0.14,1356522.0,Houston,Texas,77033.0,1231.0,2017-10-27
34862.0,sold,179900.0,4.0,3.0,0.33,1277091.0,Macon,Georgia,31210.0,1422.0,2022-02-28
81937.0,for_sale,25000.0,,,0.28,1956402.0,Pahoa,Hawaii,96778.0,,
6440.0,for_sale,799000.0,3.0,4.0,1.15,1816453.0,Fernandina Beach,Florida,32034.0,2693.0,2003-11-05
101394.0,for_sale,11500.0,,,0.54,562888.0,Hot Springs Village,Arkansas,71909.0,,1999-04-14
20557.0,sold,4444000.0,3.0,4.0,,607565.0,Palm Beach,Florida,33480.0,3294.0,2022-03-09
15451.0,for_sale,29900.0,,,0.17,1817934.0,Huron,Ohio,44839.0,,
25783.0,sold,304990.0,3.0,2.0,,1041137.0,Green Cove Springs,Florida,32043.0,1714.0,2022-02-28
29054.0,sold,499000.0,4.0,3.0,0.65,547694.0,Pasadena,Maryland,21122.0,1838.0,2022-04-06
21372.0,sold,234900.0,3.0,1.0,0.58,1124467.0,Gainesville,Georgia,30507.0,1305.0,2021-11-05
13285.0,for_sale,430000.0,,,7.56,1425401.0,Superior Township,Michigan,48105.0,,
30807.0,for_sale,389000.0,3.0,2.0,0.13,1713058.0,Tampa,Florida,33619.0,1725.0,2015-11-02
67772.0,for_sale,729900.0,4.0,4.0,4.46,971895.0,Neenah,Wisconsin,54956.0,3564.0,2015-07-28
44915.0,for_sale,414900.0,5.0,5.0,0.75,299826.0,O'Fallon,Illinois,62269.0,3791.0,2019-07-17
33720.0,for_sale,129975.0,3.0,1.0,0.87,1235540.0,Roanoke,Virginia,24017.0,984.0,1983-08-17
15272.0,sold,669900.0,3.0,1.0,0.09,1426544.0,Highland Park,California,90042.0,864.0,2022-02-28
29145.0,for_sale,521990.0,4.0,3.0,0.23,287454.0,Myrtle Beach,South Carolina,29579.0,3126.0,
16125.0,sold,375000.0,3.0,2.0,0.32,971888.0,Camino,California,95709.0,1608.0,2022-01-21
95714.0,for_sale,425000.0,3.0,2.0,0.19,1509066.0,Portland,Oregon,97233.0,1680.0,2006-05-09
49338.0,for_sale,219000.0,3.0,3.0,0.14,1711321.0,Baytown,Texas,77523.0,1744.0,2015-05-01
86261.0,for_sale,439000.0,3.0,2.0,0.14,362680.0,Yuba City,California,95991.0,1599.0,2016-07-28
88760.0,for_sale,945000.0,6.0,6.0,0.84,185536.0,Longview,Texas,75605.0,5062.0,2019-11-01
34185.0,for_sale,3755895.0,5.0,6.0,2.06,94583.0,Thonotosassa,Florida,33592.0,6695.0,2020-03-26
52628.0,for_sale,179900.0,3.0,1.0,0.54,1303013.0,Franklin Township,Ohio,45005.0,1000.0,2018-05-16
45756.0,for_sale,259900.0,4.0,3.0,0.34,1470166.0,Girard,Ohio,44420.0,2494.0,2011-11-15
33968.0,sold,311850.0,,,81.0,1968734.0,Farris,Oklahoma,74525.0,,2022-04-07
11800.0,sold,260900.0,3.0,2.0,,1636228.0,Jacksonville,Florida,32222.0,1385.0,2022-04-04
36503.0,sold,149900.0,2.0,2.0,,254710.0,Edgewater,Florida,32141.0,1400.0,2022-04-18
64006.0,for_sale,249900.0,4.0,2.0,0.24,804518.0,Evans,Georgia,30809.0,1394.0,1991-09-23
53150.0,sold,450000.0,3.0,2.0,0.23,226640.0,Roswell,Georgia,30076.0,1710.0,2022-04-01
82009.0,for_sale,305000.0,2.0,2.0,,1046533.0,Las Vegas,Nevada,89129.0,1242.0,2019-02-27
50403.0,sold,475000.0,3.0,3.0,0.08,432734.0,Happy Valley,Oregon,97015.0,1562.0,2021-11-19
47468.0,for_sale,399500.0,4.0,2.0,0.08,1300576.0,Chicago,Illinois,60641.0,,2003-05-01
23592.0,sold,1450000.0,2.0,1.0,0.14,865051.0,Corte Madera,California,94925.0,1310.0,2022-03-18
98140.0,for_sale,640000.0,3.0,3.0,1.8,1385276.0,Prineville,Oregon,97754.0,2080.0,2018-04-30
31284.0,for_sale,429712.0,3.0,2.0,,1101512.0,Lehi,Utah,84043.0,1228.0,
106521.0,sold,299000.0,3.0,2.0,0.15,1473050.0,Bentonville,Arkansas,72713.0,1890.0,2021-12-30
105162.0,for_sale,925000.0,3.0,2.0,0.13,1015774.0,Los Angeles,California,90043.0,1509.0,1986-11-25
83548.0,sold,750000.0,3.0,2.0,0.25,1718777.0,Fair Oaks,California,95628.0,2093.0,2021-12-21
16829.0,for_sale,1122000.0,,,0.19,416447.0,Redmond,Washington,98052.0,,
109914.0,for_sale,199900.0,3.0,2.0,0.18,53352.0,Sand Springs,Oklahoma,74063.0,1540.0,2017-11-17
9700.0,sold,299756.0,4.0,3.0,,679439.0,Katy,Texas,77449.0,2049.0,2021-11-12
73167.0,for_sale,59000.0,,,0.96,1857351.0,Jennings,Louisiana,70546.0,,
78151.0,sold,749888.0,2.0,2.0,0.04,1714684.0,San Jose,California,95133.0,1042.0,2022-04-15
31952.0,sold,474950.0,3.0,2.0,0.21,535569.0,Roseville,California,95661.0,1144.0,2021-11-09
75525.0,sold,299000.0,2.0,2.0,0.12,1624636.0,Palm Desert,California,92260.0,1876.0,2022-01-26
58214.0,for_sale,20000.0,,,0.56,620594.0,Beaufort,North Carolina,28516.0,,
78402.0,sold,239900.0,3.0,4.0,0.72,702260.0,Carlock,Illinois,61725.0,2456.0,2021-12-17
77407.0,for_sale,499900.0,3.0,2.0,25.06,432723.0,Orient,Ohio,43146.0,2464.0,2004-01-02
11751.0,for_sale,25000.0,,,0.47,1623483.0,Hendersonville,North Carolina,28792.0,,2020-12-28
15064.0,for_sale,22500.0,,,1.5,1967494.0,Ashville,Alabama,35953.0,,
106557.0,for_sale,35000.0,,,0.51,597411.0,Monticello,Kentucky,42633.0,,
35515.0,for_sale,199000.0,,,2.65,1955622.0,Greenville,Michigan,48838.0,,
71735.0,for_sale,195000.0,3.0,2.0,0.17,1702493.0,Ralston,Nebraska,68127.0,1579.0,2015-08-04
53016.0,for_sale,439000.0,2.0,2.0,0.17,1606971.0,Lodi,California,95240.0,1152.0,2008-03-26
83900.0,for_sale,367900.0,3.0,2.0,1.0,325865.0,Boyd,Texas,76023.0,2644.0,
83557.0,for_sale,34900.0,,,1.0,1883562.0,Georgetown,South Carolina,29440.0,,2006-05-01
29139.0,sold,998000.0,3.0,2.0,0.13,1211800.0,San Jose,California,95136.0,1442.0,2021-11-16
53263.0,sold,575000.0,3.0,4.0,0.96,91135.0,Madison,Georgia,30650.0,2304.0,2022-01-31
69510.0,for_sale,169900.0,3.0,2.0,0.51,104410.0,Ochlocknee,Georgia,31773.0,1858.0,
53295.0,sold,400000.0,3.0,2.0,0.67,410867.0,Hendersonville,North Carolina,28791.0,1992.0,2021-11-30
23592.0,for_sale,699000.0,3.0,3.0,0.13,1601368.0,Evanston,Illinois,60202.0,3300.0,1993-06-21
5841.0,for_sale,64900.0,,,2.89,1089962.0,Marble,North Carolina,28905.0,,
30807.0,for_sale,19900.0,,,0.23,982834.0,Port Charlotte,Florida,33981.0,,2015-01-12
53418.0,for_sale,329900.0,3.0,2.0,0.22,240130.0,Moundville,Alabama,35474.0,2348.0,
47727.0,sold,140000.0,4.0,2.0,,845520.0,Stuart,Iowa,50250.0,1246.0,2022-01-14
22350.0,for_sale,145000.0,2.0,1.0,0.54,152843.0,Sulphur,Louisiana,70663.0,1008.0,2019-04-04
62710.0,for_sale,370000.0,2.0,2.0,0.23,105148.0,Atlanta,Georgia,30314.0,,2022-04-29
104241.0,sold,157000.0,3.0,2.0,0.11,904994.0,Augusta,Georgia,30907.0,1988.0,2022-04-14
78264.0,sold,389500.0,3.0,2.0,0.23,453389.0,Loveland,Colorado,80537.0,1431.0,2022-03-14
39160.0,sold,569000.0,7.0,4.0,0.15,1547217.0,Stockton,California,95204.0,2288.0,2021-11-15
58458.0,for_sale,298000.0,3.0,3.0,0.15,616291.0,Bryan,Texas,77807.0,1650.0,2018-05-17
58476.0,sold,225000.0,2.0,1.0,,92253.0,Leesburg,Virginia,20175.0,851.0,2022-01-20
105309.0,sold,54900.0,3.0,1.0,8.95,1679101.0,Athol,Massachusetts,1331.0,1448.0,2022-01-31
35878.0,for_sale,499000.0,6.0,4.0,0.0,1322807.0,Haverhill,Florida,33415.0,2664.0,2017-10-10
66933.0,for_sale,20000.0,,,0.11,1764865.0,Granbury,Texas,76048.0,,
25902.0,for_sale,321490.0,3.0,2.0,,990616.0,Sherman,Texas,75090.0,1613.0,
53233.0,sold,260000.0,4.0,2.0,0.17,1141732.0,Coxsackie,New York,12051.0,1900.0,2022-02-28
21986.0,for_sale,23500.0,,,2.2,1985704.0,Waverly,Georgia,31565.0,,
64236.0,for_sale,155500.0,2.0,2.0,,1460577.0,Fort Myers Beach,Florida,33931.0,1040.0,
22537.0,for_sale,69900.0,,,0.25,1563928.0,Palm Coast,Florida,32137.0,,1997-12-02
18089.0,ready_to_build,401990.0,3.0,,,1999614.0,Ramsey,Minnesota,55308.0,1774.0,
22605.0,for_sale,159500.0,3.0,2.0,0.79,1012746.0,Peoria,Illinois,61604.0,3532.0,
14716.0,for_sale,174900.0,,,0.3,409310.0,Palatine,Illinois,60074.0,,
106812.0,for_sale,410000.0,3.0,2.0,0.18,386378.0,Sparta,New Jersey,7871.0,,2016-07-07
110065.0,for_sale,260000.0,2.0,2.0,,1625933.0,Toledo,Ohio,43604.0,1289.0,2015-02-20
60420.0,for_sale,363210.0,3.0,2.0,0.13,1398365.0,Saint Cloud,Florida,34771.0,1695.0,
29455.0,for_sale,380000.0,4.0,2.0,0.25,1776292.0,Waco,Texas,76712.0,1984.0,2019-04-26
80549.0,sold,699000.0,5.0,3.0,12.86,994679.0,Accident,Maryland,21520.0,2688.0,2021-11-24
26541.0,for_sale,300000.0,3.0,2.0,0.11,257521.0,Vero Beach,Florida,32962.0,1138.0,2004-10-29
49310.0,for_sale,60500.0,,,0.21,1325398.0,Harrisburg,South Dakota,57032.0,,
53218.0,for_sale,189000.0,9.0,,0.32,1758245.0,Bainbridge,New York,13733.0,4754.0,1992-05-01
45307.0,for_sale,45000.0,,,3.18,1983355.0,Lakeview,Oregon,97630.0,,
71814.0,for_sale,650000.0,7.0,4.0,,1407626.0,Kenilworth,New Jersey,7033.0,,
78188.0,sold,159900.0,3.0,2.0,0.24,487528.0,Granbury,Texas,76048.0,1431.0,2022-01-24
83146.0,for_sale,749900.0,2.0,1.0,5.38,1276074.0,Sevierville,Tennessee,37876.0,1202.0,2014-09-17
45068.0,for_sale,119900.0,2.0,2.0,0.07,955250.0,Glocester,Rhode Island,2814.0,952.0,2010-12-02
80925.0,for_sale,874900.0,4.0,3.0,,868836.0,Chester Heights,Pennsylvania,19017.0,2948.0,
79287.0,for_sale,364900.0,4.0,3.0,0.19,1647349.0,Plainfield,Illinois,60586.0,2530.0,2004-07-20
71018.0,sold,430000.0,2.0,1.0,0.25,353680.0,Charlotte,North Carolina,28205.0,1080.0,2022-02-11
28683.0,for_sale,255000.0,3.0,2.0,0.27,693122.0,West Point,Nebraska,68788.0,2246.0,2013-08-28
33673.0,for_sale,269900.0,3.0,3.0,0.84,1100645.0,Dayton,Tennessee,37321.0,3690.0,2015-04-06
47727.0,sold,245000.0,3.0,3.0,0.24,568543.0,Perry,Iowa,50220.0,1898.0,2022-04-08
22611.0,for_sale,454900.0,3.0,2.0,0.2,1527187.0,River Falls,Wisconsin,54022.0,3272.0,
93007.0,for_sale,1447716.0,,,19.55,1872803.0,Rapid City,South Dakota,57701.0,,
109978.0,sold,700000.0,3.0,3.0,0.15,50851.0,Oakley,California,94561.0,2161.0,2022-03-29
29034.0,for_sale,5750000.0,4.0,4.0,,1241926.0,New York City,New York,10011.0,,
102782.0,for_sale,174900.0,,,0.12,408339.0,Phoenix,Arizona,85014.0,,
94685.0,ready_to_build,496299.0,5.0,,,1910720.0,Opelika,Alabama,36801.0,3537.0,
54248.0,sold,354900.0,2.0,2.0,0.13,1117826.0,West Palm Beach,Florida,33417.0,1560.0,2022-04-20
108334.0,for_sale,449000.0,2.0,2.0,4.79,1034813.0,Hoquiam,Washington,98550.0,1410.0,2012-04-13
60737.0,sold,775000.0,4.0,4.0,0.34,840340.0,Vestavia Hills,Alabama,35243.0,3710.0,2021-11-10
106248.0,for_sale,177000.0,3.0,2.0,0.31,1337373.0,Saint Marys,Georgia,31558.0,1278.0,2022-04-29
20082.0,for_sale,369000.0,4.0,2.0,0.3,1450742.0,Safety Harbor,Florida,34695.0,2373.0,1987-10-26
83662.0,for_sale,25000.0,,,0.34,1876928.0,Crestline,California,92352.0,,
78119.0,for_sale,325000.0,2.0,1.0,0.09,1551533.0,Alexandria,Virginia,22307.0,1232.0,1986-02-18
26012.0,for_sale,110000.0,,,2.35,1881451.0,Great Falls,Montana,59404.0,,
99540.0,for_sale,464900.0,1.0,2.0,,229433.0,Alpharetta,Georgia,30009.0,1340.0,
33893.0,for_sale,60000.0,3.0,1.0,0.14,488621.0,Kokomo,Indiana,46901.0,1542.0,2007-09-05
39199.0,sold,1075000.0,2.0,3.0,0.2,450853.0,Brentwood,California,94513.0,2338.0,2021-12-03
66933.0,for_sale,500000.0,4.0,2.0,0.89,1151664.0,Oak Point,Texas,75068.0,4194.0,1993-06-22
1169.0,for_sale,120000.0,3.0,2.0,1.74,1296236.0,Brookhaven,Mississippi,39601.0,1344.0,2012-05-31
23026.0,for_sale,225000.0,4.0,1.0,5.0,1732906.0,Nicholson,Pennsylvania,18446.0,1800.0,2009-07-31
55208.0,sold,2388000.0,4.0,3.0,0.23,800700.0,Santa Clara,California,95051.0,1810.0,2022-01-04
95269.0,for_sale,597000.0,3.0,2.0,27.8,1405869.0,Swan Lake,New York,12783.0,1392.0,
23241.0,for_sale,465000.0,4.0,3.0,0.32,743574.0,Collierville,Tennessee,38017.0,,1997-08-14
27828.0,for_sale,38900.0,,,1.91,1928058.0,Waupaca,Wisconsin,54981.0,,
72974.0,sold,44000.0,3.0,2.0,0.31,1229468.0,Saunemin,Illinois,61769.0,1892.0,2022-02-18
103279.0,sold,379900.0,4.0,2.0,0.21,806688.0,Homestead,Florida,33032.0,1898.0,2021-11-15
70221.0,for_sale,150000.0,,,4.1,1286242.0,Charleston,West Virginia,25302.0,,
79221.0,for_sale,349900.0,4.0,2.0,0.46,1108068.0,Rochester,Minnesota,55902.0,2160.0,2021-06-16
98885.0,for_sale,252900.0,2.0,2.0,0.3,1281305.0,Sun Valley,Nevada,89433.0,1248.0,2010-05-06
30630.0,for_sale,749000.0,3.0,3.0,0.06,1829007.0,Brooklyn,New York,11210.0,1504.0,2018-01-31
30807.0,sold,87500.0,2.0,1.0,0.22,1058155.0,Hutchinson,Kansas,67501.0,840.0,2022-01-26
16110.0,for_sale,164900.0,3.0,2.0,27.5,1479357.0,Bainbridge,New York,13733.0,1188.0,2012-12-10
9846.0,for_sale,860000.0,,,75.7,1838405.0,Vass,North Carolina,28394.0,,
104264.0,sold,2295000.0,3.0,4.0,,867404.0,San Francisco,California,94110.0,2241.0,2022-03-18
7511.0,for_sale,460000.0,3.0,2.0,0.13,516109.0,Goodyear,Arizona,85338.0,1405.0,2021-10-06
57595.0,for_sale,479145.0,5.0,4.0,,1736427.0,Myrtle Beach,South Carolina,29579.0,2795.0,
79029.0,sold,152800.0,3.0,2.0,0.15,527815.0,Des Moines,Iowa,50314.0,1768.0,2022-04-06
85443.0,for_sale,329900.0,2.0,2.0,0.03,1154026.0,Middletown,New Jersey,7748.0,1508.0,2002-07-01
72151.0,for_sale,789000.0,3.0,2.0,2.19,1268526.0,Oakdale,California,95361.0,1574.0,2014-07-18
51489.0,for_sale,326300.0,2.0,2.0,0.11,1477060.0,Harrisburg,Pennsylvania,17111.0,1576.0,
79071.0,for_sale,75000.0,,,17.93,1945549.0,Rutheron,New Mexico,87551.0,,
109950.0,sold,193000.0,3.0,1.0,0.21,1543489.0,Dallas,Texas,75241.0,1130.0,2021-12-20
88925.0,for_sale,398998.0,3.0,2.0,0.53,572767.0,Hesperia,California,92345.0,1510.0,2006-11-07
78938.0,sold,194900.0,2.0,2.0,0.02,833518.0,Punta Gorda,Florida,33983.0,1017.0,2022-04-01
23234.0,sold,135250.0,,,1.49,1892531.0,Springdale,Arkansas,72762.0,,2022-02-17
79708.0,for_sale,699900.0,4.0,4.0,0.25,472277.0,Lockport,Illinois,60441.0,3731.0,2007-10-01
61555.0,sold,415000.0,3.0,3.0,12.88,866760.0,Clarinda,Iowa,51632.0,2272.0,2022-01-03
890.0,for_sale,850000.0,5.0,5.0,4.41,1084468.0,Gastonia,North Carolina,28056.0,3338.0,
38097.0,for_sale,99900.0,2.0,1.0,0.02,286420.0,Palatine,Illinois,60074.0,925.0,2012-09-10
32305.0,for_sale,245000.0,3.0,3.0,0.03,1557410.0,Sandy Springs,Georgia,30328.0,1434.0,
3948.0,sold,540000.0,4.0,3.0,0.66,507263.0,Hesperia,California,92345.0,2588.0,2022-04-20
18737.0,sold,1025000.0,,,0.13,188574.0,Los Angeles,California,90061.0,3564.0,2022-02-15
27245.0,sold,475000.0,2.0,3.0,0.61,1154788.0,Canton,Ohio,44709.0,3154.0,2022-03-31
78154.0,sold,337000.0,3.0,2.0,0.26,313903.0,Tampa,Florida,33625.0,1695.0,2022-03-31
39199.0,sold,2699000.0,4.0,2.0,0.16,1796630.0,Menlo Park,California,94025.0,1760.0,2022-04-29
18314.0,sold,629900.0,4.0,4.0,0.06,1207521.0,Houston,Texas,77006.0,2789.0,2022-04-14
79269.0,for_sale,179900.0,3.0,2.0,0.27,1366870.0,Martin,Tennessee,38237.0,1224.0,
87849.0,for_sale,344900.0,3.0,3.0,0.98,1138390.0,Ellington,Connecticut,6029.0,1800.0,2007-07-06
45766.0,sold,99000.0,3.0,1.0,0.2,351841.0,Cleveland,Ohio,44135.0,1852.0,2021-12-02
80848.0,for_sale,234350.0,4.0,2.0,0.1,461844.0,Moundville,Alabama,35474.0,1852.0,
19715.0,sold,569000.0,2.0,2.0,,11422.0,Portsmouth,Rhode Island,2871.0,1365.0,2021-11-19
85506.0,sold,314900.0,3.0,3.0,0.22,1639345.0,Reunion,Florida,34747.0,1630.0,2022-01-25
72025.0,sold,559000.0,3.0,3.0,0.21,412312.0,Arlington Heights,Illinois,60004.0,2250.0,2022-03-28
52744.0,for_sale,247500.0,4.0,3.0,0.21,1723615.0,Bel Aire,Kansas,67226.0,2304.0,2018-11-13
46343.0,for_sale,249900.0,,,1.29,441102.0,Maple Glen,Pennsylvania,19002.0,,1985-01-17
22532.0,for_sale,104900.0,,,34.74,1939979.0,New Albany,Pennsylvania,18833.0,,
34127.0,sold,26500.0,,,0.21,1755448.0,Crystal Lake,Illinois,60014.0,,2021-12-17
52650.0,for_sale,549900.0,4.0,4.0,1.0,1071055.0,Landrum,South Carolina,29356.0,,1993-08-04
11987.0,for_sale,49500.0,,,1.0,185721.0,Greer,South Carolina,29651.0,,
52577.0,for_sale,590000.0,4.0,3.0,,622491.0,North Miami Beach,Florida,33162.0,1413.0,2019-03-15
42562.0,for_sale,1299000.0,4.0,4.0,0.52,1593521.0,Vancouver,Washington,98664.0,3860.0,2010-12-17
108322.0,for_sale,350000.0,3.0,3.0,,80683.0,Puyallup,Washington,98374.0,1311.0,
67132.0,for_sale,199000.0,,,1.37,313101.0,Florahome,Florida,32140.0,,2021-07-29
20197.0,for_sale,344900.0,3.0,2.0,0.35,62578.0,Flossmoor,Illinois,60422.0,1700.0,2022-02-01
4015.0,for_sale,199000.0,,,9.02,1968651.0,Cantil,California,93519.0,,
100740.0,for_sale,575714.0,4.0,3.0,0.24,143318.0,Myrtle Beach,South Carolina,29579.0,2815.0,
46043.0,for_sale,334700.0,3.0,2.0,0.19,463134.0,Altoona,Iowa,50009.0,1433.0,2021-07-22
79711.0,sold,334900.0,3.0,2.0,3.21,560463.0,Fredon Township,New Jersey,7860.0,,2022-03-10
55640.0,for_sale,316900.0,3.0,2.0,0.14,1777019.0,Converse,Texas,78109.0,1525.0,
4026.0,sold,294900.0,4.0,3.0,0.26,706668.0,Jefferson,Georgia,30549.0,2300.0,2021-11-02
10680.0,for_sale,1270000.0,5.0,5.0,0.11,1547807.0,Park City,Utah,84098.0,4120.0,
10382.0,sold,799900.0,3.0,3.0,0.19,1679896.0,Winnetka,California,91306.0,1856.0,2022-02-16
70472.0,for_sale,25000.0,,,4.3,1970984.0,Newberry Springs,California,92365.0,,
43308.0,for_sale,159500.0,,,50.0,1951529.0,Yreka,California,96097.0,,2023-11-15
40803.0,sold,307500.0,2.0,3.0,,712191.0,Richmond,Virginia,23230.0,1531.0,2022-03-23
9927.0,for_sale,379606.0,3.0,2.0,,1814057.0,Fairhope,Alabama,36532.0,1861.0,
79093.0,for_sale,170000.0,4.0,3.0,0.24,1580333.0,California,Missouri,65018.0,2398.0,2016-04-27
53196.0,for_sale,824900.0,3.0,3.0,0.34,671009.0,Venice,Florida,34293.0,2310.0,2018-05-30
53283.0,for_sale,430000.0,3.0,4.0,0.04,157523.0,Houston,Texas,77008.0,2240.0,2016-12-12
59015.0,for_sale,235000.0,3.0,2.0,0.04,408074.0,Baltimore,Maryland,21239.0,1600.0,2006-09-07
67390.0,for_sale,246000.0,3.0,2.0,0.15,1398004.0,Houston,Texas,77084.0,1788.0,2016-07-15
58063.0,sold,174900.0,4.0,3.0,0.64,1469310.0,Omaha,Texas,75571.0,1672.0,2022-04-18
85042.0,for_sale,63500.0,,,0.97,1849648.0,City Lights Blvd Fairbanks,Alaska,99712.0,,
96722.0,for_sale,849000.0,5.0,3.0,1.0,582796.0,North Topsail Beach,North Carolina,28460.0,2225.0,
39046.0,sold,589000.0,4.0,2.0,0.17,456468.0,Chandler,Arizona,85286.0,2236.0,2022-03-23
11147.0,for_sale,110000.0,4.0,2.0,0.31,1162278.0,Aurora,Missouri,65605.0,1272.0,2014-04-17
96417.0,for_sale,338000.0,4.0,3.0,2.1,1545717.0,Alexandria,Louisiana,71302.0,2487.0,2019-04-17
93778.0,for_sale,152900.0,3.0,1.0,0.19,1246869.0,Franklin,Ohio,45005.0,936.0,2007-08-06
53016.0,sold,549000.0,4.0,3.0,0.06,96240.0,Stockton,California,95209.0,2229.0,2022-03-31
110050.0,for_sale,399000.0,3.0,4.0,,987338.0,Douglas City,California,96024.0,1721.0,
10308.0,for_sale,329000.0,3.0,1.0,2.0,289061.0,Alexander,Maine,4694.0,1800.0,
86185.0,for_sale,50000.0,,,26.0,362143.0,Kingman,Arizona,86409.0,,
105457.0,for_sale,2999000.0,5.0,6.0,0.43,1223309.0,Port Clinton,Ohio,43452.0,8829.0,2006-09-21
22646.0,for_sale,575000.0,3.0,2.0,0.17,471077.0,Saint Paul,Minnesota,55116.0,2278.0,2000-10-17
53377.0,sold,249000.0,3.0,2.0,0.17,1282686.0,Saint Louis,Missouri,63128.0,1586.0,2021-12-09
86261.0,sold,115000.0,3.0,1.0,0.66,1771509.0,East Liverpool,Ohio,43920.0,924.0,2022-01-05
52962.0,sold,324950.0,5.0,2.0,0.42,754517.0,Oakdale,Minnesota,55128.0,1950.0,2022-02-11
81575.0,for_sale,270000.0,4.0,2.0,0.5,1284255.0,Beaumont,Texas,77706.0,2395.0,
69295.0,for_sale,650000.0,,,155.0,1975420.0,Paonia,Colorado,81428.0,,
53651.0,sold,500000.0,3.0,3.0,0.09,1082905.0,Bremerton,Washington,98312.0,1786.0,2021-11-16
3067.0,for_sale,639999.0,4.0,4.0,0.22,942725.0,Newport,North Carolina,28570.0,3721.0,2014-05-16
53702.0,for_sale,75000.0,,,2.26,1609270.0,Piedmont,Oklahoma,73078.0,,
13087.0,for_sale,130000.0,2.0,2.0,,1570749.0,Lauderhill,Florida,33319.0,972.0,2005-03-31
37261.0,for_sale,575000.0,4.0,5.0,0.27,285203.0,Lancaster,Pennsylvania,17603.0,3272.0,2014-04-15
15967.0,sold,179000.0,2.0,3.0,0.08,909403.0,Titusville,Florida,32780.0,1294.0,2022-04-15
386.0,sold,475000.0,2.0,2.0,0.09,156891.0,Riverside,California,92503.0,994.0,2022-04-13
105560.0,sold,95000.0,3.0,2.0,0.48,47805.0,Erick,Oklahoma,73645.0,1457.0,2022-04-01
32418.0,sold,389000.0,5.0,3.0,0.29,1663102.0,Fayetteville,Arkansas,72701.0,2562.0,2022-04-29
2802.0,sold,924600.0,4.0,3.0,0.14,83356.0,Chula Vista,California,91910.0,2671.0,2022-01-10
68829.0,sold,323399.0,4.0,3.0,0.2,1194475.0,Centerton,Arkansas,72719.0,1960.0,2022-03-25
33968.0,for_sale,165000.0,,,33.0,1814238.0,Beggs,Oklahoma,74421.0,,
33898.0,for_sale,825000.0,4.0,3.0,0.26,1688795.0,Carmel,Indiana,46032.0,4907.0,2020-01-09
83596.0,sold,222000.0,4.0,3.0,2.0,323782.0,Hillister,Texas,77624.0,1652.0,2022-04-27
88161.0,for_sale,15900.0,,,0.41,726197.0,Fort McCoy,Florida,32134.0,,
